Index,Height,Weight,BMI
7776,65.69631,123.84,20.17325953931001
7777,68.06505,118.6554,18.006788293333607
7778,65.57689,127.0804,20.776578402125892
7779,69.51367,137.4305,19.995845730159257
7780,68.01036,132.4546,20.13325455917404
7781,65.97185,113.2777,18.29886627511851
7782,68.50408,117.6372,17.624178758721076
7783,68.6578,125.8654,18.772567756185346
7784,64.90631,128.857,21.504594776846933
7785,66.86878,121.5519,19.112259741857685
7786,67.45601,101.7983,15.728826200630325
7787,70.57507,136.4959,19.266998249144628
7788,65.50493,113.2549,18.556929328941713
7789,68.03809,139.6333,21.207128204126846
7790,70.44638,132.7411,18.805510900694006
7791,66.83931,111.3947,17.530637079180178
7792,66.38356,102.0057,16.274229991252835
7793,68.33698,124.0644,18.678100237678834
7794,69.41356,137.8685,20.11747637774697
7795,67.82728,134.7202,20.58832440604953
7796,69.1966,139.0328,20.414786588279828
7797,66.58126,118.1128,18.73225376526235
7798,65.86804,132.2918,21.437815607976997
7799,67.92387,127.8828,19.48787023099934
7800,67.65969,114.3964,17.569096854321476
7801,69.00849,135.8661,20.058716799526216
7802,68.02905,110.9974,16.862465733437705
7803,67.90776,113.0832,17.240758399218727
7804,67.89813,102.687,15.66018635787601
7805,70.78714,159.3967,22.364937076615405
7806,66.32968,129.7132,20.728384494417757
7807,71.20406,141.4122,19.60985807363902
7808,67.87705,129.9013,19.822784769555213
7809,65.94546,116.2096,18.787512776316703
7810,69.87679,126.6121,18.230828533956057
7811,65.79065,114.8391,18.653421873961744
7812,70.22362,130.9476,18.669307238967647
7813,68.85931,117.224,17.381541516290945
7814,67.99466,128.0368,19.47073226720478
7815,67.08757,129.2199,20.185632599415033
7816,68.85889,124.9153,18.52220500466278
7817,66.06887,119.7681,19.290544602888833
7818,70.41331,137.758,19.534594261124415
7819,68.26431,124.0211,18.71135575260075
7820,70.00963,125.9789,18.070881321412525
7821,65.69038,125.507,20.448501471064226
7822,70.94803,118.2146,16.51153774629468
7823,70.40454,152.6344,21.649515412828187
7824,67.93137,124.0016,18.892247610362883
7825,67.24148,130.8507,20.34691680490387
7826,67.43967,132.5789,20.49465561564577
7827,67.97769,137.5606,20.929475418694917
7828,69.69329,134.532,19.47335368927017
7829,68.88,120.9022,17.91616334437377
7830,66.22857,117.7639,18.87637126738024
7831,64.74463,113.2767,18.998974880919796
7832,71.14304,147.1355,20.438532880766154
7833,65.97479,113.5152,18.335597728550276
7834,69.43298,159.7844,23.30235705143126
7835,65.39464,125.1913,20.581969449105312
7836,68.47642,127.5662,19.127165310331396
7837,67.68893,125.6505,19.280842621791233
7838,69.77827,118.6649,17.134797192651043
7839,73.85521,136.0667,17.538266456813602
7840,68.65677,122.8314,18.320602527787084
7841,68.88401,133.0347,19.71174984317153
7842,66.74014,136.451,21.537712864844398
7843,68.04482,126.3811,19.190623210368088
7844,64.85449,114.2042,19.08969833694377
7845,67.03991,120.3379,18.824899653236983
7846,65.56486,119.8795,19.606484623893294
7847,68.13322,134.1961,20.324466405298455
7848,65.6523,125.6206,20.490759654662636
7849,72.22353,138.8165,18.7103001501624
7850,67.93045,126.3497,19.250513498871236
7851,70.43116,135.7442,19.23927429586283
7852,68.08474,138.0519,20.938227206838945
7853,69.8667,126.1461,18.168976082730204
7854,68.70872,120.9616,18.01444528028231
7855,68.58329,139.8337,20.901252235741172
7856,66.67676,122.2411,19.331491356845902
7857,69.96239,129.7149,18.63192286758599
7858,66.29991,137.1631,21.93857933992305
7859,65.76482,104.5086,16.988766411976354
7860,69.11191,135.7377,19.979829682718776
7861,66.87869,111.5493,17.534299508112273
7862,67.36932,147.7067,22.880892174170594
7863,69.93728,150.4786,21.62989211165947
7864,69.81301,133.0872,19.1982060500938
7865,66.56086,140.7383,22.334258488303174
7866,70.95923,130.441,18.213500324954794
7867,69.19946,127.5606,18.728725702073014
7868,70.28687,133.9221,19.059035971069896
7869,69.97118,145.462,20.888547653196024
7870,69.9306,133.8265,19.23998360246467
7871,67.23945,126.2885,19.638693256737607
7872,67.2735,117.1077,18.192588321003427
7873,66.48165,128.5263,20.444924575156435
7874,68.44572,120.2431,18.04532292678508
7875,66.89716,114.7654,18.029874319664398
7876,65.29685,132.424,21.836313808727972
7877,69.06524,132.1972,19.484994730687745
7878,68.02311,135.255,20.55121239086053
7879,70.02667,113.9045,16.330933833602128
7880,65.82948,117.297,19.030190784560265
7881,70.21039,150.618,21.48182588628088
7882,68.55081,143.2179,21.42738665153593
7883,66.17612,132.1823,21.221095046108257
7884,67.36138,134.9196,20.905000393126908
7885,69.98058,122.1659,17.5384823576109
7886,65.49847,122.904,20.14191661003193
7887,67.22664,108.7074,16.911159432540142
7888,67.28114,132.6449,20.60160045973605
7889,66.27424,121.0436,19.375343289682117
7890,67.20346,117.715,18.32506933993968
7891,69.96933,133.341,19.148967579822177
7892,70.33173,138.2921,19.655851291283803
7893,67.60168,130.4579,20.070236594278555
7894,70.12592,117.4415,16.790418936996826
7895,65.79449,107.1855,17.40820831649891
7896,67.9113,128.3023,19.55903573927308
7897,66.60677,114.237,18.103691018270016
7898,66.36069,116.3676,18.578360162884337
7899,69.37216,124.5841,18.20074946709183
7900,69.08983,131.53,19.37285636838947
7901,68.03826,137.6548,20.90653449732022
7902,66.72346,127.1615,20.081475097616355
7903,65.5982,110.4732,18.049707794392347
7904,66.56595,125.4882,19.91112081607248
7905,68.54091,124.8483,18.68443576387965
7906,71.80497,136.4508,18.60647752503467
7907,69.41584,123.6033,18.034744152197682
7908,67.91457,126.7841,19.325732686263407
7909,66.63057,141.1367,22.350641279392736
7910,70.00844,127.3606,18.26969858029303
7911,67.21345,134.9724,21.0053383368312
7912,69.9974,135.8397,19.49216068411127
7913,70.44321,142.7681,20.22786239475344
7914,69.99219,126.5143,18.15672595194487
7915,71.11277,131.7103,18.311403566147014
7916,68.42954,126.6811,19.020488702144572
7917,71.73402,122.6931,16.763584470685764
7918,68.25089,134.2315,20.25978778539966
7919,72.13361,120.9306,16.340222254801105
7920,69.0911,132.2909,19.48421186889905
7921,66.02501,132.287,21.33522871902016
7922,65.3813,126.1785,20.75273515830044
7923,67.27872,118.2022,18.35976871256095
7924,68.98874,126.4329,18.676726534087177
7925,68.9963,120.3791,17.778559721939548
7926,66.75512,103.6353,16.35067302210039
7927,66.09072,112.3691,18.08685357919755
7928,68.70395,119.6693,17.8244617366329
7929,64.72417,106.3895,17.855124165941803
7930,69.53108,120.2067,17.48106191621211
7931,71.32029,156.5971,21.644851020209565
7932,69.25388,132.4808,19.420562665952048
7933,70.01373,132.0505,18.93959577814828
7934,72.0594,148.9722,20.170702998755278
7935,68.49943,128.9143,19.316314425052028
7936,67.20711,109.9494,17.114314531196072
7937,67.4277,121.8319,18.840022280714575
7938,67.38905,136.4146,21.119287989381395
7939,68.81456,154.4947,22.937706811851818
7940,65.56306,116.8189,19.106967682510703
7941,68.86564,123.4374,18.299476935704654
7942,67.63208,128.5252,19.75512975655793
7943,63.64527,114.5546,19.88279127391824
7944,69.12102,142.8329,21.01866188584039
7945,70.19208,124.5284,17.77007540414695
7946,68.62725,109.5514,16.35391837547136
7947,68.58176,137.4034,20.5389063026169
7948,66.78338,119.4607,18.831518915475083
7949,67.68417,122.7447,18.83760214313753
7950,68.79943,143.4836,21.312268107044144
7951,66.72578,116.2868,18.3628542801357
7952,67.68983,120.3912,18.473321271441726
7953,67.24673,117.8198,18.31778790704648
7954,70.80139,131.9536,18.506946175384677
7955,69.81422,128.8624,18.588122323350344
7956,67.41926,118.315,18.30075183976443
7957,68.10832,140.7132,21.32708945128485
7958,69.52176,138.7414,20.181881087226987
7959,66.44673,123.6693,19.69299464932833
7960,66.50938,104.0396,16.535980889199465
7961,68.27624,122.9904,18.549367601893717
7962,67.51054,131.6367,20.30630520766562
7963,68.2331,122.1745,18.449621094881422
7964,69.20004,128.2344,18.827338882113434
7965,68.22569,135.757,20.505173374752808
7966,69.67618,116.2938,16.841663408597217
7967,69.15372,134.0076,19.70132437628483
7968,67.44681,127.5092,19.706785062005622
7969,71.4192,145.7932,20.09575802382005
7970,66.01984,141.9976,22.90493985951956
7971,67.5773,127.9425,19.69746091801651
7972,64.49893,140.2004,23.694160137911503
7973,70.19674,126.914,18.10809364035667
7974,67.51149,123.7364,19.08706607181842
7975,66.75836,119.0958,18.788071935415218
7976,66.36645,132.4222,21.137845072339847
7977,65.96947,126.7739,20.480518512077957
7978,67.47588,138.5358,21.39252209338906
7979,65.8521,115.0837,18.658281662483883
7980,67.1238,122.7868,19.1600085425328
7981,69.1103,138.6654,20.41172172917978
7982,64.77536,113.5556,19.027685839785445
7983,68.77562,126.086,18.741093419389962
7984,69.56475,128.952,18.734698636113997
7985,66.86676,137.0564,21.551417810713286
7986,67.45183,142.6514,22.043758846524348
7987,66.7056,127.0386,20.072811022556674
7988,69.45967,130.8347,19.06578091414741
7989,67.83848,120.0967,18.347459754606504
7990,67.65053,137.3509,21.100181419620824
7991,69.02638,135.0166,19.922968946742003
7992,68.05329,125.4398,19.04294828377665
7993,65.0137,113.7752,18.924958176980073
7994,67.74935,128.7894,19.727267827690014
7995,67.3018,110.3175,17.12332653741946
7996,69.57329,169.1268,24.565433739725457
7997,66.46916,127.2647,20.251848219062953
7998,67.37618,121.7823,18.861163939273787
7999,66.03128,123.2914,19.880643547891637
8000,67.88652,126.5258,19.302301088495497
8001,66.60311,124.1856,19.682456892054137
8002,67.72857,119.5459,18.322636268035282
8003,66.20895,125.1912,20.078787705358963
8004,69.24463,126.2716,18.515292277522907
8005,68.69724,110.894,16.52062820099909
8006,66.70205,120.3019,19.010398026141367
8007,71.16914,135.0369,18.744165504484148
8008,65.43614,152.6168,25.05902007495816
8009,67.25401,130.5463,20.292020189703745
8010,68.05015,123.7466,18.78763820129131
8011,70.48365,134.9316,19.095629727276656
8012,69.03379,129.6641,19.129050002462193
8013,65.4187,118.1433,19.408964467362118
8014,68.94762,136.9932,20.26084426090694
8015,68.75178,107.7319,16.024095059377416
8016,69.54295,135.5159,19.700675676560323
8017,66.34532,123.7345,19.763656999982807
8018,69.9271,146.4336,21.054590097104782
8019,66.65813,127.9335,20.243011234671364
8020,68.55262,123.4302,18.46589679585205
8021,65.96412,122.5101,19.7949055938022
8022,69.48892,119.1983,17.35545582003037
8023,66.3432,137.1607,21.90957476477833
8024,68.28599,123.3591,18.599662276253635
8025,68.39674,126.1915,18.965154478283086
8026,65.75868,111.5519,18.13710155254508
8027,68.36155,133.9494,20.151809866260002
8028,69.21078,134.4253,19.730160290632544
8029,67.22096,114.8024,17.86235157184273
8030,68.65998,124.7691,18.6078751655783
8031,68.44603,110.3778,16.56465113403959
8032,70.35705,125.9397,17.88728792768945
8033,71.52468,137.9496,18.958574750052648
8034,67.94061,141.0108,21.477838847159187
8035,70.04339,127.3467,18.2494788853917
8036,64.54078,130.1828,21.972641776764572
8037,66.18181,127.6085,20.483275645981344
8038,68.11241,124.1533,18.8149409706553
8039,69.5091,151.7634,22.08415586305731
8040,71.46618,135.5982,18.665940339742352
8041,67.79009,131.2158,20.074780171476043
8042,64.8491,121.2608,20.27260737708136
8043,66.50511,137.4995,21.8568802721291
8044,70.0677,144.6209,20.710587694768314
8045,69.80295,116.8405,16.859432009433313
8046,70.14185,131.8359,18.839802356725677
8047,67.22436,133.605,20.785785700913518
8048,71.97836,138.1052,18.741451500425207
8049,69.32003,136.5839,19.983847735578586
8050,67.41409,123.8328,19.157173236912556
8051,68.08026,131.0779,19.883102448455706
8052,68.13257,136.8494,20.726713394256947
8053,70.37547,130.5691,18.535097744818803
8054,70.31686,132.9542,18.905153573601602
8055,65.5543,121.2351,19.834583855980153
8056,64.65127,118.3996,19.915591093357076
8057,69.73363,122.1652,17.662820311499598
8058,67.69405,121.728,18.67611663585693
8059,70.20483,118.4049,16.890121662594655
8060,64.46691,120.621,20.4054559198392
8061,69.64553,134.4838,19.493084407315326
8062,69.29407,131.2404,19.21642039243156
8063,68.98608,121.228,17.909237322803644
8064,67.32147,110.6602,17.16648413595964
8065,69.65674,134.4204,19.477624078205054
8066,69.91295,148.5606,21.369062827531053
8067,70.938,129.7384,18.126240768641985
8068,68.91523,109.4881,16.208155181635107
8069,68.55359,131.1947,19.626957039969305
8070,66.76524,121.931,19.23137751683515
8071,70.89744,138.8549,19.422144867647084
8072,73.09657,134.9595,17.758511065256727
8073,69.22647,145.0718,21.283140551101674
8074,63.65093,116.5654,20.228199955365085
8075,66.46411,129.734,20.647929466098038
8076,68.35474,123.7944,18.627767745940435
8077,67.57134,124.2097,19.12614907855521
8078,66.83183,135.5006,21.329054232044836
8079,69.62922,143.0166,20.739604750282837
8080,68.05903,126.0365,19.13030573566482
8081,67.54296,134.5517,20.736053153492296
8082,69.303,116.7611,17.09193351318789
8083,67.38937,128.9351,19.96114527533269
8084,71.45669,134.6404,18.539016447282755
8085,68.49029,128.3649,19.23912707858959
8086,65.84126,125.7087,20.387602389398904
8087,69.25123,133.4489,19.563975125008835
8088,64.51431,103.0865,17.41352797127853
8089,67.82414,127.065,19.420232994884174
8090,65.84897,118.2251,19.169412560975292
8091,70.67116,122.6757,17.26915913767436
8092,67.11351,124.6458,19.456057020816182
8093,67.59487,138.5996,21.327089390334663
8094,66.33295,116.4343,18.604559825884152
8095,69.89298,140.0236,20.152605823006752
8096,66.38557,142.4689,22.7284479735805
8097,67.1027,125.1139,19.535415750894217
8098,66.43884,113.1903,18.028608801893036
8099,66.12177,120.4629,19.37142009666689
8100,67.00531,133.6411,20.92756438297159
8101,64.16307,101.9669,17.413498462998284
8102,67.32597,135.9051,21.079854194429565
8103,66.94272,121.8755,19.120832101269187
8104,69.08751,142.7891,21.032604819411567
8105,70.44232,132.9498,18.837248766693843
8106,67.9102,125.3998,19.117183616374056
8107,66.51569,119.5183,18.992550623210093
8108,67.3862,128.4407,19.886475395801487
8109,68.10423,120.9619,18.33570074763795
8110,67.51842,110.0212,16.96793229133633
8111,68.2832,108.7627,16.400207232448963
8112,67.79292,128.0636,19.590887556743905
8113,68.30939,121.2109,18.263245131082492
8114,66.19976,113.9021,18.27325807749977
8115,65.84849,142.3934,23.088478041455687
8116,68.82083,135.0981,20.054254207830724
8117,68.96333,135.9867,20.102824150512934
8118,69.04066,133.625,19.709469548663776
8119,64.90924,123.5221,20.612406792377023
8120,64.53827,121.1495,20.449564966666234
8121,71.75047,139.379,19.034651523785644
8122,66.93045,132.2175,20.75097646753867
8123,65.54236,129.4864,21.19225120046267
8124,64.84131,91.8085,15.352404963609288
8125,66.98431,130.0474,20.377578945400053
8126,66.14261,118.8111,19.093759450540762
8127,70.81757,145.2176,20.357962054620355
8128,68.91444,152.0833,22.514284584623425
8129,66.66634,100.2743,15.862568106067302
8130,70.48203,137.6556,19.48202796346958
8131,69.91213,135.5083,19.492067908919328
8132,66.64902,118.6405,18.77770530410091
8133,69.01354,145.8844,21.534625849002843
8134,66.26097,115.3104,18.4650286894363
8135,68.89543,119.3074,17.671915977092674
8136,71.22325,132.1547,18.31623156365278
8137,68.68597,124.6849,18.581247848218606
8138,69.89911,135.1557,19.44859177814187
8139,68.69947,116.0361,17.285559328928294
8140,69.8535,136.027,19.599539347215185
8141,63.44123,112.1713,19.594566090784152
8142,64.11532,133.1515,22.77296200528391
8143,71.75025,132.088,18.039047983090025
8144,66.19729,135.4905,21.73829664717086
8145,65.72997,126.827,20.638680985483063
8146,72.16986,137.5684,18.569664064805796
8147,66.48739,127.293,20.245245099072427
8148,69.31215,124.2118,18.177794986018526
8149,68.02947,119.5556,18.16238322292975
8150,65.97774,91.25752,14.739097053927493
8151,71.29851,142.5115,19.709975743603035
8152,71.5143,127.7847,17.566699018298568
8153,68.60076,128.8566,19.25067226204522
8154,68.18368,135.9276,20.55624859195286
8155,69.8811,151.879,21.866302426882523
8156,67.93999,132.0277,20.10995908924218
8157,69.80319,123.1697,17.772578029910676
8158,65.19641,117.6912,19.4667617280981
8159,67.8403,127.0545,19.409378021598204
8160,68.50897,137.9252,20.660738108084733
8161,65.14879,115.1881,19.080598511072484
8162,66.95341,120.6277,18.919024167973316
8163,68.25949,136.41,20.583404903645533
8164,68.03615,149.0647,22.640834862774646
8165,64.54579,111.3072,18.783845318570055
8166,71.52318,127.8014,17.5646324793882
8167,69.57994,137.7495,20.00410004740075
8168,66.84427,129.9887,20.453814718373614
8169,68.5828,123.3208,18.433295967661664
8170,69.51119,146.7832,21.358167646448987
8171,67.49702,135.4823,20.907901682109866
8172,67.20475,129.0149,20.083389771998498
8173,67.66461,136.768,21.001891802837942
8174,70.03691,122.5324,17.56281281875783
8175,68.89205,118.0131,17.481918412844053
8176,68.85894,135.317,20.06452031702268
8177,68.40447,143.2456,21.523327443357672
8178,69.51754,137.8977,20.06158851755479
8179,69.63896,135.0191,19.574367694949395
8180,68.27563,135.026,20.364936327686543
8181,65.59198,122.9795,20.096865578223667
8182,64.35791,120.4781,20.45037764605653
8183,67.63682,135.534,20.829506520182903
8184,69.47515,137.0927,19.968821286153272
8185,68.93408,133.3871,19.735264416206768
8186,65.98502,133.4505,21.54897347607115
8187,67.65672,124.4906,19.121051359274997
8188,68.79529,144.5481,21.47296729724817
8189,66.82439,133.8378,21.07200543960904
8190,68.7321,109.9033,16.356432772386622
8191,66.33945,122.7443,19.60896570345314
8192,67.47277,99.0744,15.300353249646205
8193,67.72698,134.7996,20.661520054257135
8194,65.20132,116.8893,19.331211314848854
8195,71.49103,135.6049,18.65388783640911
8196,65.24026,113.6473,18.772617990793965
8197,69.99307,139.7899,20.061471971709224
8198,65.18268,121.4679,20.09991332498574
8199,70.06241,134.3005,19.2355483834843
8200,68.61652,125.2,18.695799369827892
8201,68.15831,124.9999,18.917734464093975
8202,63.48187,117.5449,20.506968046019963
8203,71.29462,142.6142,19.726332064214034
8204,70.11496,143.9751,20.59031990948961
8205,68.83929,141.5128,20.99520144057156
8206,70.15775,113.8639,16.264167433493256
8207,69.59681,133.7791,19.418097999169568
8208,65.83263,122.5777,19.88502512047269
8209,71.32785,135.4846,18.722711838181926
8210,68.20864,143.309,21.65667462162205
8211,71.87288,134.3715,18.2883344975803
8212,69.35277,128.963,18.85100854941462
8213,67.94055,142.3413,21.68053016115111
8214,69.71919,138.7374,20.067162723648867
8215,64.67334,113.3238,19.04880056888919
8216,65.33432,118.6681,19.54556931513432
8217,67.46316,144.152,22.26816338867634
8218,71.08038,155.0439,21.57507375206457
8219,66.66043,135.3184,21.410051852367513
8220,67.7645,109.9437,16.833055626655565
8221,67.23122,124.4395,19.35589955424387
8222,67.43133,134.417,20.78393777905848
8223,69.74968,130.7336,18.892954042582378
8224,68.14016,128.6113,19.47466145616126
8225,68.9402,133.3423,19.725133471553995
8226,69.35342,136.4262,19.941558866040506
8227,69.8643,140.5089,20.23905806629323
8228,69.31822,136.0998,19.914058082096997
8229,65.9301,105.284,17.029111700867823
8230,68.42378,127.227,19.10566893591118
8231,65.94139,120.6136,19.501911072860217
8232,68.18063,115.003,17.393390063121295
8233,70.25983,129.9544,18.50861346912253
8234,66.05596,104.3081,16.807034985822305
8235,67.73703,131.4725,20.14557680910582
8236,65.29545,126.3612,20.83747009942075
8237,68.16479,121.2363,18.344655404406065
8238,68.95501,140.2805,20.742578398031476
8239,68.19061,129.2682,19.545178327497325
8240,69.5707,126.2858,18.344203524838075
8241,70.02356,137.4431,19.70750546076058
8242,69.14845,117.2798,17.244690493877066
8243,70.24309,121.0725,17.25183837753063
8244,70.66018,142.7478,20.100970744554186
8245,67.45148,125.9385,19.46133535361755
8246,65.03584,114.225,18.986842396101935
8247,70.45839,133.1533,18.857477166105628
8248,67.11299,120.7303,18.84517569614115
8249,68.24423,137.3349,20.732235160003604
8250,66.7588,105.3169,16.614149369563187
8251,68.7307,116.3236,17.31264352475472
8252,63.45132,118.147,20.63186381463834
8253,69.32305,133.6457,19.55225049214011
8254,69.07258,123.9537,18.26607453185516
8255,70.51044,143.4905,20.291464191860477
8256,67.29369,117.9183,18.30752389787256
8257,69.33952,142.08,20.776307917250247
8258,67.33993,136.4499,21.155582471067348
8259,66.34535,120.6503,19.271011639518502
8260,64.39297,125.5261,21.284047005458504
8261,66.67639,113.1137,17.888261659179772
8262,72.36601,134.7475,18.090415726866187
8263,68.24893,111.0142,16.75652374821993
8264,65.53245,122.3297,20.027013365968806
8265,67.60693,130.4762,20.069934534435056
8266,68.68598,124.5562,18.562062842589526
8267,68.61117,129.6617,19.365073402062457
8268,70.92173,141.8458,19.826905013042207
8269,69.31458,123.953,18.138648999783026
8270,68.56604,130.441,19.507116190922222
8271,68.63936,127.0952,18.966176359828346
8272,66.36369,136.0598,21.720302176159098
8273,68.99555,114.0398,16.842686756683914
8274,67.46519,122.2341,18.88121642068641
8275,67.80467,123.7772,18.928601470316206
8276,71.52782,116.7279,16.040643287952474
8277,72.49367,154.5031,20.669697046671853
8278,66.60755,123.1233,19.51148906296918
8279,71.07038,138.9521,19.341267266642895
8280,66.33447,150.3119,24.016622070631794
8281,71.17232,129.6463,17.994300468219823
8282,69.03651,138.4825,20.428398683870924
8283,69.34919,137.7115,20.13188818858489
8284,68.05366,126.4259,19.19243889623955
8285,71.4948,132.8622,18.27467301105069
8286,69.06112,115.3726,17.007188763506246
8287,68.23732,110.6226,16.703097831716626
8288,67.93276,120.392,18.341556861462276
8289,68.55485,130.1554,19.470760195375462
8290,67.5741,125.7973,19.36902974933409
8291,66.36239,117.4231,18.7459127505151
8292,70.76127,133.7229,18.776370024020505
8293,67.10716,131.2588,20.492162765417827
8294,64.5143,127.8143,21.590592154795676
8295,67.47838,120.9216,18.67117615502241
8296,67.23335,141.0636,21.94029928025344
8297,67.99254,144.1656,21.924828228995178
8298,67.458,121.6819,18.79992630778974
8299,66.80866,121.3264,19.11115240547669
8300,66.09963,124.8608,20.092091295062573
8301,66.12053,124.1474,19.964666646715703
8302,64.70924,130.2642,21.87205377678603
8303,69.01541,119.7938,17.682321530837903
8304,67.46277,137.7862,21.285040022034938
8305,71.60898,137.8791,18.904297846191167
8306,69.08877,130.997,19.29494365285622
8307,67.81669,115.8327,17.707411849208697
8308,70.74181,128.5074,18.053977154555206
8309,64.4356,119.3601,20.21177741615058
8310,70.81481,139.7362,19.591055139410958
8311,64.90712,129.5891,21.626233183933106
8312,68.30316,126.8148,19.111088989375293
8313,68.41201,132.9198,19.967425131101177
8314,66.35212,99.69835,15.921187264787635
8315,67.27049,124.5827,19.3555556448694
8316,66.63726,120.3137,19.04925110620629
8317,65.00921,84.26295,14.017932653121786
8318,67.69319,124.4028,19.086982754409316
8319,70.26676,128.8174,18.343058813318226
8320,66.19211,121.0948,19.431670175360647
8321,65.62693,126.6962,20.682188816473197
8322,71.58993,135.744,18.621465364578306
8323,68.54869,108.706,16.2649331601152
8324,68.52266,122.0975,18.2824936416976
8325,66.21562,109.3178,17.529400754886954
8326,65.71102,113.8038,18.530085926336987
8327,72.23909,159.4608,21.483572024834142
8328,66.533,139.0226,22.08046831172199
8329,67.42805,125.9181,19.471707998726224
8330,64.33729,123.4824,20.973775788534773
8331,68.29721,140.0057,21.1026442901037
8332,69.15487,128.4365,18.88165292271021
8333,69.50939,132.4955,19.280187829596716
8334,65.75398,112.9736,18.370880169039403
8335,67.22359,155.7617,24.233400596309792
8336,66.0023,116.0386,18.72756993221123
8337,67.83406,115.5906,17.66135346068967
8338,71.42677,138.3516,19.065985134885373
8339,68.93168,112.8601,16.699358604252517
8340,68.26056,133.5413,20.14990452193497
8341,65.24947,112.2883,18.542898312122798
8342,66.60071,137.7297,21.830665243472264
8343,69.48187,122.6836,17.86654597857894
8344,66.24301,108.3135,17.35399868699274
8345,65.05662,139.3953,23.15592987859716
8346,69.89977,119.9003,17.25304928398284
8347,69.30058,149.1915,21.84074399417562
8348,72.0775,127.4068,17.242104186124692
8349,65.99698,118.3092,19.097102481462468
8350,68.87245,135.0451,20.016348443043274
8351,68.64611,120.4317,17.96826068138992
8352,67.65677,131.041,20.127125965428032
8353,69.15197,128.0926,18.832675098188247
8354,70.05894,141.614,20.28505326245179
8355,71.40809,135.1406,18.633227895574528
8356,69.03498,147.5304,21.764074297200345
8357,66.53406,104.5216,16.600267440206515
8358,67.71834,124.1642,19.036226964879653
8359,67.63519,130.3102,20.027653508326388
8360,66.43601,120.5525,19.2028736411583
8361,68.15413,117.8028,17.830697947331515
8362,68.81782,124.0657,18.4181919553574
8363,70.69194,140.2734,19.73479457167622
8364,66.05342,124.0408,19.988077644744116
8365,72.41769,143.68,19.262119420040545
8366,66.93146,117.7358,18.477577337970978
8367,65.53734,118.2815,19.361379123905518
8368,67.54175,127.8454,19.703236715052306
8369,67.76318,136.177,20.850347242870445
8370,66.14528,113.1378,18.180553361205288
8371,66.70349,117.5526,18.575144942561987
8372,65.09221,133.8826,22.215863105412755
8373,68.49307,131.2102,19.663979775535648
8374,65.16644,94.21964,15.598776456499657
8375,67.50707,127.7961,19.715880154667428
8376,65.76724,100.2388,16.29347476813478
8377,67.14094,124.5368,19.42316298051033
8378,67.34801,139.8293,21.674332663111052
8379,68.64599,129.0105,19.24827432612085
8380,69.94177,125.379,18.019745413477665
8381,67.30477,123.9033,19.230397928696128
8382,68.78142,147.1507,21.86840678129624
8383,66.12327,113.5479,18.258603092083522
8384,66.30368,117.2405,18.74992270848047
8385,69.18567,128.0275,18.80477102470869
8386,66.90853,118.8067,18.658427647835474
8387,68.70313,124.6767,18.570745520531975
8388,71.08677,148.1246,20.60851574052292
8389,65.52597,122.9936,20.139685424776033
8390,66.20537,116.068,18.617576781656076
8391,66.6718,107.6202,17.021840658299624
8392,68.72702,137.0353,20.397386014286585
8393,66.7039,120.6447,19.063510635335046
8394,64.89628,118.8854,19.84659486572567
8395,68.21209,129.5464,19.574907684124213
8396,70.50017,134.0139,18.95686879136532
8397,66.65252,127.2599,20.139816836823265
8398,68.51303,135.6923,20.32384813629312
8399,68.45497,142.98,21.451734361525702
8400,68.61334,110.3751,16.48356235524457
8401,67.78067,116.6516,17.851555798007478
8402,68.61734,130.0152,19.41437698338891
8403,70.42853,142.6604,20.22103013583909
8404,65.45001,108.0995,17.741949441856285
8405,70.69777,119.4805,16.806709274212558
8406,67.28034,111.5318,17.322853913684497
8407,66.4768,129.6186,20.621687523087346
8408,65.08921,125.0064,20.744899443677934
8409,66.56312,119.046,18.890547858806162
8410,65.84797,129.5537,21.006907628263193
8411,69.45763,133.2109,19.41319103569562
8412,70.28788,144.2612,20.529848198626627
8413,65.38017,131.5842,21.642565475104526
8414,66.49187,90.16983,14.339078532287356
8415,67.43263,135.136,20.894305953237666
8416,68.81347,125.0421,18.565490551600238
8417,62.92771,95.73883,16.99813785783718
8418,69.3757,135.4546,19.786823889926744
8419,64.73432,112.0029,18.79131503924086
8420,68.97699,143.0838,21.143606837939487
8421,69.37021,133.1309,19.450462659836198
8422,65.63449,110.4167,18.02053249602863
8423,68.33529,129.8376,19.54823188738937
8424,65.0522,122.3385,20.32526706835384
8425,68.70485,122.1685,18.196234985682466
8426,66.64719,150.0087,23.74377933622365
8427,67.91847,135.8583,20.706537088091316
8428,64.00018,128.5779,22.06993347715755
8429,68.90973,127.6864,18.905171988374736
8430,67.83403,116.6157,17.817996606114857
8431,72.14918,161.6214,21.82896537152444
8432,65.93135,119.386,19.30930094856595
8433,66.35334,121.8461,19.45732541569824
8434,68.14895,130.6059,19.771587684640043
8435,65.85562,124.2612,20.144057125701146
8436,65.85908,126.2855,20.470066586748132
8437,67.61041,111.3166,17.12102969300562
8438,67.74703,131.1387,20.088496762391745
8439,67.43873,118.814,18.36732613647695
8440,68.20254,130.0191,19.651836590045253
8441,67.42837,127.2159,19.672210317817918
8442,69.06903,140.8074,20.751803780284444
8443,67.77306,138.4305,21.189206070271602
8444,67.11898,129.8077,20.25847947167575
